block_id,trip_id,trip_headsign,departure_time,arrival_time
DDS31002,20171021-19-19080,19 - Finch Terminal,06:10:00,07:00:00
DDS31002,20171021-19-19181,19 - Square One,07:50:00,08:45:00
DDS31002,20171021-19-19250,19 - Finch Terminal,09:10:00,10:05:00
DDS31002,20171021-27-27301,27F - Meadowvale GO,10:30:00,11:25:00
DDS31002,20171021-27-27360,27F - Finch Terminal,12:00:00,13:00:00
DDS31002,20171021-27-27421,27F - Meadowvale GO,13:30:00,14:30:00
DDS31003,20171021-27-27070,27F - Finch Terminal,06:00:00,06:45:00
DDS31003,20171021-27-27161,27F - Meadowvale GO,07:30:00,08:20:00
DDS31003,20171021-27-27240,27F - Finch Terminal,09:00:00,09:50:00
DDS31003,20171021-19-19311,19 - Square One,10:50:00,11:50:00
DDS31003,20171021-19-19370,19 - Finch Terminal,12:10:00,13:15:00
DDS31003,20171021-19-19431,19 - Square One,13:50:00,14:55:00
DDS31004,20171021-19-19140,19 - Finch Terminal,07:10:00,08:00:00
DDS31004,20171021-19-19231,19 - Square One,08:50:00,09:45:00
DDS31004,20171021-19-19290,19 - Finch Terminal,10:10:00,11:10:00
DDS31004,20171021-19-19351,19 - Square One,11:50:00,12:55:00
DDS31004,20171021-19-19410,19 - Finch Terminal,13:10:00,14:15:00
DDS31004,20171021-19-19471,19 - Square One,14:50:00,15:55:00
DDS31005,20171021-25-25270,25 - Square One,07:55:00,09:40:00
DDS31005,20171021-25-25281,25 - U of Waterloo,10:10:00,12:00:00
DDS31005,20171021-25-25470,25 - Square One,12:50:00,14:40:00
DDS31006,20171021-25-25491,25 - U of Waterloo,15:10:00,17:05:00
DDS31006,20171021-25-25730,25 - Square One,17:50:00,19:40:00
DDS31006,20171021-25-25741,25 - U of Waterloo,20:10:00,22:00:00
DDS31006,20171021-25-25900,25 - Square One,22:55:00,24:40:00
DDS31007,20171021-19-19490,19 - Finch Terminal,15:10:00,16:20:00
DDS31007,20171021-19-19591,19 - Square One,16:50:00,17:55:00
DDS31007,20171021-19-19670,19 - Finch Terminal,18:10:00,19:15:00
DDS31007,20171021-19-19731,19 - Square One,19:50:00,20:55:00
DDS31007,20171021-19-19790,19 - Finch Terminal,21:10:00,22:05:00
DDS31007,20171021-19-19851,19 - Square One,22:50:00,23:45:00
DDS31008,20171021-19-19550,19 - Finch Terminal,16:10:00,17:20:00
DDS31008,20171021-19-19651,19 - Square One,17:50:00,18:55:00
DDS31008,20171021-19-19710,19 - Finch Terminal,19:10:00,20:10:00
DDS31008,20171021-19-19771,19 - Square One,20:50:00,21:50:00
DDS31008,20171021-19-19830,19 - Finch Terminal,22:10:00,23:00:00
DDS31008,20171021-19-19881,19 - Square One,23:50:00,24:45:00
DDS51001,20171021-34-34001,34 - Pearson Airport,03:00:00,03:30:00
DDS51001,20171021-34-34000,34 - Finch Terminal,03:50:00,04:20:00
DDS51001,20171021-34-34031,34 - Pearson Airport,05:00:00,05:30:00
DDS51001,20171021-34-34060,34 - Finch Terminal,05:50:00,06:20:00
DDS51001,20171021-34-34131,34 - Pearson Airport,07:00:00,07:30:00
DDS51001,20171021-34-34180,34 - Finch Terminal,07:50:00,08:20:00
DDS51001,20171021-34-34241,34 - Pearson Airport,09:00:00,09:35:00
DDS51001,20171021-34-34270,34 - Finch Terminal,09:50:00,10:20:00
DDS51002,20171021-40-40011,40 - Hamilton GO,03:15:00,04:45:00
DDS51002,20171021-40-40040,40 - Richmond Hill Ctr,05:20:00,06:45:00
DDS51002,20171021-40-40151,40 - Hamilton GO,07:15:00,08:45:00
DDS51002,20171021-40-40250,40 - Richmond Hill Ctr,09:20:00,10:45:00
DDS51003,20171021-34-34011,34 - Pearson Airport,04:00:00,04:30:00
DDS51003,20171021-34-34030,34 - Finch Terminal,04:50:00,05:20:00
DDS51003,20171021-34-34071,34 - Pearson Airport,06:00:00,06:30:00
DDS51003,20171021-34-34120,34 - Finch Terminal,06:50:00,07:20:00
DDS51003,20171021-34-34191,34 - Pearson Airport,08:00:00,08:30:00
DDS51003,20171021-34-34230,34 - Finch Terminal,08:50:00,09:20:00
DDS51003,20171021-34-34281,34 - Pearson Airport,10:00:00,10:35:00
DDS51003,20171021-34-34310,34 - Finch Terminal,10:50:00,11:20:00
DDS51004,20171021-40-40021,40 - Hamilton GO,04:15:00,05:45:00
DDS51004,20171021-40-40090,40 - Richmond Hill Ctr,06:20:00,07:45:00
DDS51004,20171021-40-40201,40 - Hamilton GO,08:15:00,09:50:00
DDS51004,20171021-40-40290,40 - Richmond Hill Ctr,10:15:00,11:45:00
DDS51005,20171021-27-27101,27F - Meadowvale GO,06:30:00,07:20:00
DDS51005,20171021-27-27190,27F - Finch Terminal,08:00:00,08:45:00
DDS51005,20171021-19-19271,19 - Square One,09:50:00,10:50:00
DDS51005,20171021-19-19330,19 - Finch Terminal,11:10:00,12:10:00
DDS51005,20171021-19-19391,19 - Square One,12:50:00,13:55:00
DDS51005,20171021-19-19450,19 - Finch Terminal,14:10:00,15:20:00
DDS51006,20171021-19-19121,19 - Square One,06:50:00,07:45:00
DDS51006,20171021-19-19200,19 - Finch Terminal,08:10:00,09:05:00
DDS51006,20171021-27-27261,27F - Meadowvale GO,09:30:00,10:25:00
DDS51006,20171021-27-27320,27F - Finch Terminal,11:00:00,11:55:00
DDS51006,20171021-27-27381,27F - Meadowvale GO,12:30:00,13:30:00
DDS51006,20171021-27-27440,27F - Finch Terminal,14:00:00,15:00:00
DDS51007,20171021-47-47121,47 - Hamilton GO,07:00:00,08:45:00
DDS51007,20171021-47-47360,47 - York U,09:55:00,11:40:00
DDS51007,20171021-47-47341,47 - Hamilton GO,12:00:00,13:45:00
DDS51007,20171021-16-16600,16 - Union Station,14:20:00,15:35:00
DDS51008,20171021-47-47171,47 - Hamilton GO,08:00:00,09:45:00
DDS51008,20171021-47-47400,47 - York U,10:50:00,12:40:00
DDS51008,20171021-40-40501,40 - Hamilton GO,15:15:00,16:50:00
DDS51008,20171021-40-40620,40 - Richmond Hill Ctr,17:15:00,18:50:00
DDS51009,20171021-34-34321,34 - Pearson Airport,11:00:00,11:35:00
DDS51009,20171021-34-34350,34 - Finch Terminal,11:50:00,12:20:00
DDS51009,20171021-34-34401,34 - Pearson Airport,13:00:00,13:35:00
DDS51009,20171021-34-34430,34 - Finch Terminal,13:50:00,14:25:00
DDS51009,20171021-34-34481,34 - Pearson Airport,15:00:00,15:35:00
DDS51009,20171021-34-34530,34 - Finch Terminal,15:50:00,16:30:00
DDS51009,20171021-34-34601,34 - Pearson Airport,17:00:00,17:35:00
DDS51009,20171021-34-34650,34 - Finch Terminal,17:50:00,18:25:00
DDS51010,20171021-34-34361,34 - Pearson Airport,12:00:00,12:35:00
DDS51010,20171021-34-34390,34 - Finch Terminal,12:50:00,13:25:00
DDS51010,20171021-34-34441,34 - Pearson Airport,14:00:00,14:35:00
DDS51010,20171021-34-34470,34 - Finch Terminal,14:50:00,15:30:00
DDS51010,20171021-34-34541,34 - Pearson Airport,16:00:00,16:35:00
DDS51010,20171021-34-34590,34 - Finch Terminal,16:50:00,17:30:00
DDS51010,20171021-34-34661,34 - Pearson Airport,18:00:00,18:35:00
DDS51010,20171021-34-34690,34 - Finch Terminal,18:50:00,19:25:00
DDS51011,20171021-40-40371,40 - Hamilton GO,12:15:00,13:50:00
DDS51011,20171021-40-40450,40 - Richmond Hill Ctr,14:15:00,15:50:00
DDS51011,20171021-47-47631,47 - Hamilton GO,18:00:00,19:50:00
DDS51011,20171021-47-47980,47 - York U,21:00:00,22:40:00
DDS51012,20171021-47-47381,47 - Hamilton GO,13:00:00,14:50:00
DDS51012,20171021-47-47680,47 - York U,16:20:00,18:10:00
DDS51012,20171021-47-47661,47 - Hamilton GO,18:30:00,20:20:00
DDS51012,20171021-47-47990,47 - York U,21:30:00,23:10:00
DDS51013,20171021-16-16451,16 - Hamilton GO,15:10:00,16:15:00
DDS51013,20171021-47-47700,47 - York U,16:50:00,18:40:00
DDS51013,20171021-47-47681,47 - Hamilton GO,19:00:00,20:50:00
DDS51013,20171021-47-47970,47 - York U,22:00:00,23:40:00
DDS51014,20171021-19-19531,19 - Square One,15:50:00,16:55:00
DDS51014,20171021-19-19610,19 - Finch Terminal,17:10:00,18:20:00
DDS51014,20171021-19-19691,19 - Square One,18:50:00,19:55:00
DDS51014,20171021-19-19750,19 - Finch Terminal,20:10:00,21:05:00
DDS51014,20171021-19-19811,19 - Square One,21:50:00,22:50:00
DDS51014,20171021-19-19860,19 - Finch Terminal,23:10:00,24:00:00
DDS51015,20171021-40-40711,40 - Hamilton GO,19:15:00,20:50:00
DDS51015,20171021-40-40790,40 - Richmond Hill Ctr,21:20:00,22:45:00
DDS51015,20171021-40-40861,40 - Hamilton GO,23:15:00,24:45:00
DDS51015,20171021-40-40920,40 - Richmond Hill Ctr,25:20:00,26:45:00
DDS51016,20171021-34-34741,34 - Pearson Airport,20:00:00,20:35:00
DDS51016,20171021-34-34770,34 - Finch Terminal,20:50:00,21:20:00
DDS51016,20171021-34-34821,34 - Pearson Airport,22:00:00,22:30:00
DDS51016,20171021-34-34840,34 - Finch Terminal,22:50:00,23:20:00
DDS51016,20171021-34-34881,34 - Pearson Airport,24:00:00,24:30:00
DDS51016,20171021-34-34900,34 - Finch Terminal,24:50:00,25:20:00
DDS51016,20171021-34-34941,34 - Pearson Airport,26:00:00,26:30:00
DDS51016,20171021-34-34970,34 - Finch Terminal,26:50:00,27:20:00
DDS51017,20171021-40-40751,40 - Hamilton GO,20:15:00,21:50:00
DDS51017,20171021-40-40830,40 - Richmond Hill Ctr,22:20:00,23:45:00
DDS51017,20171021-40-40891,40 - Hamilton GO,24:15:00,25:45:00
DDS51017,20171021-40-40950,40 - Richmond Hill Ctr,26:20:00,27:45:00
eggoG001,20171021-65-65130,65G - Union Station,06:05:00,07:05:00
eggoG001,20171021-65-65260,65G - Union Station,08:35:00,09:40:00
eggoG001,20171021-65-65301,65G - East Gwillimbury GO,10:40:00,11:40:00
eggoG002,20171021-65-65190,65G - Union Station,07:05:00,08:05:00
eggoG002,20171021-65-65241,65G - East Gwillimbury GO,09:10:00,10:10:00
eggoG002,20171021-71-71360,71C - Union Station,11:00:00,12:15:00
eggoG002,20171021-71-71381,71C - Lincolnville GO,12:40:00,14:00:00
eggoG003,20171021-71-71220,71C - Union Station,07:35:00,08:40:00
eggoG003,20171021-65-65261,65G - East Gwillimbury GO,09:40:00,10:40:00
eggoG004,20171021-65-65240,65C - Union Station,08:25:00,09:10:00
eggoG004,20171021-65-65281,65C - Aurora GO,10:10:00,10:50:00
eggoG005,20171021-71-71521,71 - Uxbridge,15:40:00,17:20:00
eggoG005,20171021-71-71700,71 - Union Station,17:40:00,19:15:00
eggoG005,20171021-65-65741,65C - Aurora GO,20:10:00,20:55:00
eggoG005,20171021-65-65850,65C - Union Station,22:25:00,23:05:00
eggoG005,20171021-65-65881,65G - East Gwillimbury GO,24:10:00,25:10:00
eggoG006,20171021-65-65721,65G - East Gwillimbury GO,19:40:00,20:45:00
eggoG006,20171021-65-65820,65C - Union Station,21:25:00,22:10:00
eggoG006,20171021-65-65910,65G - Union Station,24:05:00,25:05:00
eggoG006,20171021-65-65941,65G - East Gwillimbury GO,26:10:00,27:10:00
eggoG007,20171021-65-65761,65G - East Gwillimbury GO,20:40:00,21:45:00
eggoG007,20171021-65-65880,65G - Union Station,23:05:00,24:05:00
eggoG007,20171021-65-65911,65G - East Gwillimbury GO,25:10:00,26:10:00
eggoG101,20171021-65-65310,65G - Union Station,09:45:00,10:50:00
eggoG101,20171021-65-65341,65C - Aurora GO,11:35:00,12:20:00
eggoG101,20171021-65-65430,65C - Union Station,13:05:00,13:50:00
eggoG101,20171021-65-65501,65C - Aurora GO,15:15:00,16:00:00
eggoG101,20171021-65-65630,65C - Union Station,16:50:00,17:35:00
eggoG101,20171021-65-65691,65C - Aurora GO,18:55:00,19:40:00
eggoG102,20171021-65-65300,65C - Union Station,09:55:00,10:40:00
eggoG102,20171021-65-65380,65C - Union Station,11:55:00,12:40:00
eggoG102,20171021-65-65443,65C - Aurora GO,14:05:00,14:50:00
eggoG103,20171021-65-65340,65G - Union Station,10:25:00,11:30:00
eggoG103,20171021-65-65432,65C - Union Station,13:10:00,13:55:00
eggoG103,20171021-65-65503,65C - Aurora GO,15:20:00,16:05:00
eggoG104,20171021-65-65330,65C - Union Station,10:40:00,11:25:00
eggoG104,20171021-65-65391,65C - Aurora GO,12:45:00,13:30:00
eggoG104,20171021-65-65490,65C - Union Station,14:25:00,15:10:00
eggoG104,20171021-65-65561,65C - Aurora GO,16:25:00,17:10:00
eggoG105,20171021-65-65342,65G - Union Station,10:30:00,11:35:00
eggoG105,20171021-65-65393,65C - Aurora GO,12:50:00,13:35:00
eggoG105,20171021-65-65550,65C - Union Station,14:30:00,15:15:00
eggoG105,20171021-65-65571,65C - Aurora GO,16:30:00,17:15:00
eggoG106,20171021-65-65390,65G - Union Station,11:40:00,12:45:00
eggoG106,20171021-63-63510,63A - Union Station,14:35:00,15:35:00
eggoG106,20171021-65-65573,65G - East Gwillimbury GO,16:35:00,17:35:00
eggoG106,20171021-65-65792,65C - Union Station,20:35:00,21:20:00
eggoG106,20171021-65-65811,65C - Aurora GO,21:45:00,22:25:00
eggoG107,20171021-65-65392,65G - Union Station,11:45:00,12:50:00
eggoG108,20171021-65-65562,65C - Union Station,15:40:00,16:25:00
eggoG108,20171021-65-65653,65C - Aurora GO,17:50:00,18:35:00
eggoG108,20171021-65-65742,65C - Union Station,19:25:00,20:10:00
eggoG108,20171021-65-65845,65G - East Gwillimbury GO,22:55:00,23:55:00
eggoG109,20171021-65-65640,65C - Union Station,16:55:00,17:40:00
eggoG109,20171021-65-65701,65C - Aurora GO,19:00:00,19:45:00
eggoG109,20171021-65-65790,65C - Union Station,20:30:00,21:15:00
eggoG109,20171021-65-65815,65G - East Gwillimbury GO,21:55:00,22:55:00
eggoG110,20171021-65-65641,65C - Aurora GO,17:40:00,18:25:00
eggoG110,20171021-65-65740,65C - Union Station,19:20:00,20:05:00
eggoG110,20171021-65-65813,65C - Aurora GO,21:50:00,22:30:00
eggoG111,20171021-65-65690,65C - Union Station,18:05:00,18:50:00
eggoG111,20171021-63-63701,63A - King City GO,19:10:00,20:10:00
eggoG111,20171021-63-63800,63A - Union Station,20:35:00,21:35:00
eggoG111,20171021-65-65843,65C - Aurora GO,22:50:00,23:30:00
eggoG112,20171021-65-65692,65C - Union Station,18:10:00,18:55:00
eggoG112,20171021-65-65841,65C - Aurora GO,22:45:00,23:25:00
haltn001,20171021-31-31090,31E - Union Station,05:00:00,06:25:00
haltn001,20171021-21-21244,21B - Union Station,08:00:00,09:05:00
haltn001,20171021-21-21261,21P - Meadowvale GO,09:40:00,10:55:00
haltn001,20171021-21-21380,21P - Union Station,11:15:00,12:50:00
haltn001,20171021-21-21425,21B - Milton GO,13:30:00,14:40:00
haltn002,20171021-21-21104,21B - Union Station,05:30:00,06:35:00
haltn002,20171021-21-21151,21P - Meadowvale GO,07:20:00,08:30:00
haltn002,20171021-21-21280,21P - Union Station,08:55:00,10:15:00
haltn002,20171021-21-21321,21P - Meadowvale GO,11:00:00,12:20:00
haltn003,20171021-21-21164,21B - Union Station,06:30:00,07:35:00
haltn003,20171021-21-21195,21B - Milton GO,08:00:00,09:00:00
haltn003,20171021-21-21304,21B - Union Station,09:25:00,10:35:00
haltn003,20171021-21-21345,21B - Milton GO,11:30:00,12:40:00
haltn003,20171021-21-21464,21B - Union Station,13:25:00,14:45:00
haltn003,20171021-21-21515,21B - Milton GO,15:30:00,16:40:00
haltn004,20171021-21-21224,21B - Union Station,07:30:00,08:35:00
haltn004,20171021-21-21251,21P - Meadowvale GO,09:20:00,10:35:00
haltn004,20171021-21-21360,21P - Union Station,10:55:00,12:25:00
haltn004,20171021-21-21405,21B - Milton GO,13:00:00,14:10:00
haltn005,20171021-31-31270,31F - Union Station,08:25:00,09:50:00
haltn005,20171021-21-21291,21P - Meadowvale GO,10:20:00,11:40:00
haltn005,20171021-21-21420,21P - Union Station,12:15:00,13:50:00
haltn005,20171021-21-21465,21B - Milton GO,14:30:00,15:40:00
haltn006,20171021-21-21264,21B - Union Station,08:30:00,09:35:00
haltn006,20171021-21-21281,21P - Meadowvale GO,10:00:00,11:15:00
haltn007,20171021-21-21284,21B - Union Station,08:55:00,10:05:00
haltn007,20171021-21-21301,21P - Meadowvale GO,10:40:00,12:00:00
haltn007,20171021-21-21430,21P - Union Station,12:35:00,14:10:00
haltn007,20171021-21-21485,21B - Milton GO,15:00:00,16:10:00
haltn008,20171021-31-31452,31F - Union Station,12:50:00,14:35:00
haltn008,20171021-31-31503,31F - Georgetown GO,15:20:00,16:50:00
haltn008,20171021-31-31690,31F - Union Station,17:20:00,19:05:00
haltn008,20171021-31-31733,31A - U of Guelph,19:50:00,22:15:00
haltn009,20171021-21-21444,21B - Union Station,12:55:00,14:15:00
haltn009,20171021-21-21461,21P - Meadowvale GO,14:40:00,16:05:00
haltn009,20171021-21-21650,21P - Union Station,16:40:00,18:20:00
haltn009,20171021-21-21691,21P - Meadowvale GO,18:50:00,20:15:00
haltn010,20171021-21-21484,21B - Union Station,13:55:00,15:15:00
haltn010,20171021-31-31533,31A - U of Guelph,15:50:00,18:20:00
haltn010,20171021-31-31782,31A - Union Station,19:00:00,21:25:00
haltn010,20171021-31-31813,31A - U of Guelph,21:50:00,24:10:00
haltn011,20171021-21-21544,21B - Union Station,14:55:00,16:15:00
haltn011,20171021-31-31593,31F - Georgetown GO,16:50:00,18:25:00
haltn012,20171021-21-21574,21B - Union Station,15:25:00,16:45:00
haltn012,20171021-31-31653,31A - U of Guelph,17:50:00,20:20:00
haltn012,20171021-31-31860,31 - Union Station,21:00:00,23:30:00
haltn012,20171021-21-21885,21B - Milton GO,24:00:00,24:55:00
haltn013,20171021-21-21634,21B - Union Station,16:25:00,17:45:00
haltn013,20171021-21-21685,21B - Milton GO,18:30:00,19:45:00
haltn013,20171021-21-21804,21B - Union Station,20:30:00,21:40:00
haltn013,20171021-21-21825,21B - Milton GO,22:00:00,23:00:00
haltn013,20171021-21-21910,21A - Union Station,23:35:00,25:10:00
haltn013,20171021-21-21931,21B - Milton GO,26:00:00,26:55:00
hamlt001,20171021-40-40010,40 - Richmond Hill Ctr,03:20:00,04:45:00
hamlt001,20171021-40-40041,40 - Hamilton GO,05:15:00,06:45:00
hamlt001,20171021-40-40150,40 - Richmond Hill Ctr,07:20:00,08:45:00
hamlt001,20171021-40-40251,40 - Hamilton GO,09:15:00,10:50:00
hamlt002,20171021-40-40020,40 - Richmond Hill Ctr,04:20:00,05:45:00
hamlt002,20171021-40-40091,40 - Hamilton GO,06:15:00,07:45:00
hamlt002,20171021-40-40210,40 - Richmond Hill Ctr,08:20:00,09:45:00
hamlt002,20171021-40-40291,40 - Hamilton GO,10:15:00,11:50:00
hamlt003,20171021-18-18050,18B - Union Station,04:30:00,06:00:00
hamlt003,20171021-21-21220,21P - Union Station,07:25:00,08:40:00
hamlt003,20171021-21-21241,21P - Meadowvale GO,09:00:00,10:15:00
hamlt004,20171021-16-16220,16 - Union Station,07:00:00,08:00:00
hamlt004,20171021-16-16181,16 - Hamilton GO,08:30:00,09:25:00
hamlt004,20171021-16-16420,16 - Union Station,10:20:00,11:25:00
hamlt004,20171021-16-16321,16 - Hamilton GO,11:50:00,12:55:00
hamlt004,20171021-16-16560,16 - Union Station,13:20:00,14:35:00
hamlt004,20171021-16-16471,16 - Hamilton GO,15:30:00,16:35:00
hamlt005,20171021-16-16320,16 - Union Station,08:40:00,09:40:00
hamlt005,20171021-16-16251,16 - Hamilton GO,10:10:00,11:15:00
hamlt005,20171021-47-47440,47 - York U,11:50:00,13:40:00
hamlt005,20171021-47-47421,47 - Hamilton GO,14:00:00,15:50:00
hamlt006,20171021-18-18360,18 - Aldershot GO,09:01:00,09:16:00
hamlt006,20171021-18-18171,18 - Hamilton GO,09:59:00,10:14:00
hamlt006,20171021-18-18440,18 - Aldershot GO,10:31:00,10:46:00
hamlt006,20171021-18-18241,18 - Hamilton GO,11:59:00,12:14:00
hamlt006,20171021-16-16530,16 - Union Station,12:40:00,13:55:00
hamlt006,20171021-16-16421,16 - Hamilton GO,14:30:00,15:35:00
hamlt006,20171021-40-40560,40 - Richmond Hill Ctr,16:15:00,17:50:00
hamlt006,20171021-40-40671,40 - Hamilton GO,18:15:00,19:50:00
hamlt007,20171021-16-16360,16 - Union Station,09:20:00,10:25:00
hamlt007,20171021-16-16281,16 - Hamilton GO,10:50:00,11:55:00
hamlt007,20171021-18-18530,18 - Aldershot GO,12:31:00,12:46:00
hamlt007,20171021-18-18331,18 - Hamilton GO,13:59:00,14:16:00
hamlt007,20171021-18-18610,18 - Aldershot GO,14:31:00,14:46:00
hamlt007,20171021-18-18491,18 - Hamilton GO,15:59:00,16:16:00
hamlt007,20171021-18-18710,18 - Aldershot GO,17:01:00,17:16:00
hamlt007,20171021-18-18591,18 - Hamilton GO,17:29:00,17:46:00
hamlt007,20171021-18-18750,18 - Aldershot GO,18:01:00,18:16:00
hamlt007,20171021-18-18681,18 - Hamilton GO,18:29:00,18:46:00
hamlt008,20171021-47-47340,47 - York U,09:25:00,11:10:00
hamlt008,20171021-47-47321,47 - Hamilton GO,11:30:00,13:15:00
hamlt008,20171021-16-16580,16 - Union Station,14:00:00,15:15:00
hamlt008,20171021-16-16511,16 - Hamilton GO,16:10:00,17:20:00
hamlt009,20171021-40-40330,40 - Richmond Hill Ctr,11:15:00,12:45:00
hamlt009,20171021-40-40411,40 - Hamilton GO,13:15:00,14:50:00
hamlt010,20171021-40-40370,40 - Richmond Hill Ctr,12:15:00,13:45:00
hamlt010,20171021-40-40451,40 - Hamilton GO,14:15:00,15:50:00
hamlt010,20171021-16-16700,16 - Union Station,16:40:00,18:00:00
hamlt010,20171021-16-16681,16 - Hamilton GO,18:30:00,19:40:00
hamlt011,20171021-16-16381,16 - Hamilton GO,13:30:00,14:35:00
hamlt011,20171021-16-16620,16 - Union Station,15:00:00,16:15:00
hamlt011,20171021-16-16551,16 - Hamilton GO,16:50:00,18:00:00
hamlt011,20171021-18-18770,18 - Aldershot GO,18:31:00,18:46:00
hamlt011,20171021-18-18781,18 - Hamilton GO,19:59:00,20:16:00
hamlt011,20171021-18-18840,18 - Aldershot GO,20:31:00,20:46:00
hamlt011,20171021-18-18871,18 - Hamilton GO,21:59:00,22:14:00
hamlt012,20171021-47-47550,47 - York U,13:50:00,15:40:00
hamlt012,20171021-47-47511,47 - Hamilton GO,16:00:00,17:50:00
hamlt012,20171021-47-47780,47 - York U,18:50:00,20:40:00
hamlt012,20171021-47-47761,47 - Hamilton GO,21:00:00,22:45:00
hamlt013,20171021-47-47600,47 - York U,14:50:00,16:40:00
hamlt013,20171021-47-47581,47 - Hamilton GO,17:00:00,18:55:00
hamlt013,20171021-47-47950,47 - York U,19:55:00,21:40:00
hamlt013,20171021-47-47801,47 - Hamilton GO,22:00:00,23:45:00
hamlt014,20171021-47-47720,47 - York U,17:20:00,19:10:00
hamlt014,20171021-47-47701,47 - Hamilton GO,19:30:00,21:15:00
hamlt015,20171021-47-47740,47 - York U,17:50:00,19:40:00
hamlt015,20171021-47-47721,47 - Hamilton GO,20:00:00,21:45:00
hamlt015,20171021-18-18900,18 - Aldershot GO,22:31:00,22:46:00
hamlt015,20171021-18-18931,18 - Hamilton GO,23:59:00,24:14:00
hamlt015,20171021-18-18961,18 - Hamilton GO,24:59:00,25:14:00
hamlt015,20171021-18-18981,18 - Hamilton GO,25:59:00,26:14:00
hamlt016,20171021-16-16780,16 - Union Station,18:20:00,19:35:00
hamlt016,20171021-21-21745,21B - Milton GO,20:00:00,21:05:00
hamlt016,20171021-21-21850,21A - Union Station,21:30:00,23:10:00
hamlt016,20171021-21-21871,21P - Meadowvale GO,23:50:00,25:00:00
hamlt016,20171021-18-18997,18F - Hamilton GO,26:30:00,27:50:00
hamlt017,20171021-40-40710,40 - Richmond Hill Ctr,19:20:00,20:50:00
hamlt017,20171021-40-40791,40 - Hamilton GO,21:15:00,22:50:00
hamlt017,20171021-40-40860,40 - Richmond Hill Ctr,23:20:00,24:45:00
hamlt017,20171021-40-40921,40 - Hamilton GO,25:15:00,26:45:00
linco001,20171021-71-71140,71 - Union Station,05:45:00,07:10:00
linco001,20171021-71-71171,71 - Uxbridge,07:40:00,09:05:00
linco001,20171021-71-71320,71 - Union Station,09:40:00,11:10:00
linco002,20171021-71-71200,71C - Union Station,07:05:00,08:10:00
linco002,20171021-71-71221,71C - Lincolnville GO,08:40:00,09:45:00
linco002,20171021-71-71340,71C - Union Station,10:20:00,11:35:00
linco002,20171021-71-71361,71C - Lincolnville GO,12:10:00,13:25:00
linco002,20171021-71-71520,71C - Union Station,14:25:00,15:45:00
linco002,20171021-71-71551,71C - Lincolnville GO,16:10:00,17:30:00
linco003,20171021-71-71202,71G - Union Station,07:30:00,08:00:00
linco003,20171021-71-71300,71C - Union Station,09:30:00,10:40:00
linco003,20171021-71-71321,71C - Lincolnville GO,11:10:00,12:25:00
linco003,20171021-71-71440,71C - Union Station,13:00:00,14:20:00
linco003,20171021-71-71461,71C - Lincolnville GO,14:40:00,16:00:00
linco004,20171021-71-71240,71 - Union Station,07:40:00,09:10:00
linco004,20171021-71-71261,71 - Uxbridge,09:40:00,11:10:00
linco004,20171021-71-71400,71 - Union Station,11:40:00,13:20:00
linco004,20171021-71-71421,71 - Uxbridge,13:40:00,15:20:00
linco005,20171021-71-71260,71C - Union Station,08:30:00,09:40:00
linco005,20171021-71-71281,71C - Lincolnville GO,10:10:00,11:20:00
linco007,20171021-71-71580,71C - Union Station,15:25:00,16:45:00
linco007,20171021-71-71611,71C - Lincolnville GO,17:10:00,18:35:00
linco008,20171021-71-71550,71C - Union Station,14:55:00,16:15:00
linco008,20171021-71-71581,71C - Lincolnville GO,16:40:00,18:00:00
linco008,20171021-71-71740,71C - Union Station,19:05:00,20:15:00
linco008,20171021-71-71781,71C - Lincolnville GO,21:10:00,22:15:00
linco008,20171021-71-71880,71C - Union Station,23:10:00,24:15:00
linco008,20171021-71-71901,71C - Lincolnville GO,24:40:00,25:40:00
linco009,20171021-71-71610,71 - Union Station,15:35:00,17:15:00
linco009,20171021-71-71663,71G - Unionville GO,18:00:00,18:40:00
linco009,20171021-71-71721,71 - Uxbridge,19:40:00,21:10:00
linco009,20171021-71-71850,71 - Union Station,21:45:00,23:15:00
linco009,20171021-71-71871,71 - Uxbridge,23:40:00,25:00:00
linco010,20171021-71-71640,71C - Union Station,16:30:00,17:45:00
linco010,20171021-71-71661,71C - Lincolnville GO,18:10:00,19:30:00
linco010,20171021-71-71801,71 - Uxbridge,21:40:00,23:05:00
oshaw002,20171021-90-90051,90 - Oshawa GO,05:41:00,06:26:00
oshaw002,20171021-52-52210,52 - York U,07:10:00,08:25:00
oshaw002,20171021-52-52151,52 - Oshawa Terminal,08:45:00,10:00:00
oshaw002,20171021-92-92300,92 - Yorkdale Term,10:30:00,11:55:00
oshaw002,20171021-92-92371,92 - Oshawa Terminal,12:20:00,13:40:00
oshaw003,20171021-92-92050,92 - Yorkdale Term,05:35:00,06:50:00
oshaw003,20171021-92-92151,92 - Oshawa Terminal,07:20:00,08:35:00
oshaw003,20171021-52-52360,52 - York U,09:05:00,10:25:00
oshaw003,20171021-52-52281,52 - Oshawa Terminal,10:45:00,12:05:00
oshaw003,20171021-52-52560,52 - York U,13:05:00,14:25:00
oshaw003,20171021-52-52431,52 - Oshawa Terminal,14:45:00,16:05:00
oshaw004,20171021-90-90011,90B - Union Station,05:35:00,06:30:00
oshaw004,20171021-52-52280,52 - York U,08:10:00,09:25:00
