block_id,trip_id,trip_headsign,departure_time,arrival_time 
linco003,20171020-71-71171,71 - Uxbridge,07:40:00,09:25:00
linco003,20171020-70-70290,70 - Unionville GO,10:28:00,11:31:00
linco003,20171020-70-70361,70 - Uxbridge,12:02:00,13:05:00
linco004,20171020-70-70060,70B - Lincolnville GO,05:59:00,06:19:00
linco004,20171020-51-51125,51D - Centennial College,07:50:00,08:32:00
linco004,20171020-54-54350,54 - York U,09:50:00,10:40:00
linco004,20171020-54-54281,54 - Mount Joy GO,11:00:00,11:45:00
linco005,20171020-67-67170,67 - Finch Terminal,06:30:00,07:40:00
linco005,20171020-71-71261,71 - Uxbridge,09:40:00,11:15:00
linco005,20171020-70-70330,70 - Unionville GO,11:28:00,12:31:00
linco005,20171020-70-70401,70 - Uxbridge,13:02:00,14:05:00
linco005,20171020-70-70450,70 - Unionville GO,14:28:00,15:31:00
linco006,20171020-54-54050,54 - York U,06:25:00,07:10:00
linco006,20171020-54-54071,54 - Mount Joy GO,07:30:00,08:15:00
linco006,20171020-54-54250,54 - York U,08:40:00,09:40:00
linco006,20171020-54-54241,54 - Mount Joy GO,10:00:00,10:45:00
linco006,20171020-54-54500,54 - York U,11:50:00,12:40:00
linco006,20171020-54-54361,54 - Mount Joy GO,13:00:00,13:45:00
linco007,20171020-54-54090,54 - York U,06:50:00,07:40:00
linco007,20171020-54-54111,54 - Mount Joy GO,08:00:00,08:45:00
linco007,20171020-54-54312,54C - York U,09:15:00,09:55:00
linco007,20171020-54-54261,54 - Mount Joy GO,10:30:00,11:15:00
linco007,20171020-54-54510,54 - York U,12:20:00,13:10:00
linco007,20171020-54-54381,54 - Mount Joy GO,13:30:00,14:15:00
linco012,20171020-71-71871,71A - Uxbridge,23:50:00,25:05:00
linco013,20171020-71-71620,71 - Union Station,15:40:00,17:25:00
linco013,20171020-70-70721,70B - Uxbridge,19:38:00,19:58:00
linco013,20171020-70-70770,70 - Unionville GO,20:53:00,21:56:00
linco013,20171020-70-70831,70 - Uxbridge,22:27:00,23:30:00
linco013,20171020-71-71900,71C - Union Station,24:10:00,25:10:00
linco013,20171020-71-71931,71C - Lincolnville GO,25:40:00,26:40:00
linco014,20171020-54-54690,54 - York U,15:50:00,16:40:00
linco014,20171020-54-54671,54 - Mount Joy GO,17:00:00,18:05:00
linco014,20171020-54-54850,54 - York U,18:50:00,19:40:00
linco014,20171020-54-54851,54 - Mount Joy GO,20:00:00,20:45:00
linco014,20171020-54-54930,54 - York U,21:00:00,21:40:00
linco014,20171020-54-54911,54 - Mount Joy GO,22:00:00,22:45:00
linco014,20171020-71-71881,71C - Lincolnville GO,24:10:00,25:15:00
linco015,20171020-54-54673,54C - Mount Joy GO,17:00:00,17:40:00
linco015,20171020-70-70691,70B - Uxbridge,18:45:00,19:05:00
linco018,20171020-71-71873,71F - Centennial GO,23:40:00,24:15:00
linco018,20171020-71-71910,71C - Union Station,25:10:00,26:10:00
linco018,20171020-71-71961,71C - Lincolnville GO,26:40:00,27:40:00
MDDL2101,20171020-25-25492,25C - Square One,13:20:00,14:35:00
MDDL2101,20171020-25-25523,25C - U of Waterloo,15:30:00,16:50:00
MDDL2101,20171020-25-25732,25C - Square One,17:40:00,19:00:00
MDDL2101,20171020-25-25725,25C - U of Waterloo,19:30:00,20:40:00
MDDL2201,20171020-27-27162,27C - Finch Terminal,06:45:00,08:20:00
MDDL2202,20171020-27-27192,27C - Finch Terminal,07:10:00,08:55:00
MDDL2203,20171020-48-48552,48F - York U,14:20:00,15:40:00
MDDL2203,20171020-27-27593,27C - Milton GO,16:35:00,18:20:00
MDDL2204,20171020-47-47554,47F - York U,14:40:00,15:50:00
MDDL2204,20171020-27-27623,27C - Milton GO,17:05:00,18:50:00
MDDL2205,20171020-27-27553,27C - Milton GO,16:05:00,17:50:00
MDDL3101,20171020-25-25113,25C - U of Waterloo,06:30:00,07:40:00
MDDL3101,20171020-25-25412,25C - Square One,11:20:00,12:35:00
MDDL3106,20171020-45-45463,45A - Square One,14:25:00,15:00:00
MDDL3107,20171020-29-29181,29 - Guelph Central GO,07:50:00,09:10:00
MDDL3107,20171020-29-29331,29 - Guelph Central GO,11:20:00,12:35:00
MDDL3107,20171020-29-29480,29 - Square One,13:15:00,14:35:00
MDDL3107,20171020-25-25698,25D - Square One,16:48:00,18:05:00
MDDL3108,20171020-47-47153,47B - McMaster U,08:00:00,08:40:00
MDDL3108,20171020-47-47245,47C - McMaster U,09:48:00,10:23:00
MDDL3109,20171020-47-47163,47C - McMaster U,08:18:00,08:58:00
MDDL3109,20171020-47-47247,47H - McMaster U,10:03:00,10:30:00
MDDL3110,20171020-25-25468,25F - York University,12:30:00,14:10:00
MDDL3110,20171020-47-47656,47F - York U,16:00:00,17:20:00
MDDL3110,20171020-48-48633,48A - Meadowvale GO,17:40:00,18:20:00
MDDL3111,20171020-25-25478,25F - York University,13:00:00,14:40:00
MDDL3111,20171020-25-25551,25F - U of Waterloo,15:25:00,17:15:00
MDDL3111,20171020-25-25748,25F - York University,18:00:00,19:50:00
MDDL3112,20171020-25-25494,25B - Square One,13:10:00,14:20:00
MDDL3118,20171020-25-25554,25B - Square One,14:05:00,15:20:00
MDDL3118,20171020-47-47666,47B - Square One,16:35:00,17:15:00
MDDL3118,20171020-47-47738,47C - Erin Mills,18:25:00,19:00:00
MDDL3118,20171020-47-47802,47A - Bramalea GO,20:05:00,20:57:00
MDDL3118,20171020-48-48821,48B - Meadowvale GO,22:05:00,22:50:00
MDDL3119,20171020-45-45440,45 - York U,13:07:00,14:00:00
MDDL3119,20171020-45-45453,45A - Square One,14:15:00,14:50:00
MDDL3119,20171020-19-19563,19C - Square One,16:10:00,17:00:00
MDDL3119,20171020-47-47579,47B - McMaster U,17:30:00,18:15:00
MDDL3119,20171020-47-47742,47F - York U,18:40:00,19:50:00
MDDL3119,20171020-48-48741,48B - Meadowvale GO,20:05:00,20:55:00
MDDL3120,20171020-25-25614,25B - Square One,15:00:00,16:15:00
MDDL3120,20171020-25-25788,25F - York University,18:30:00,20:10:00
MDDL3121,20171020-25-25618,25F - York University,15:20:00,17:15:00
MDDL3122,20171020-47-47622,47C - Erin Mills,15:15:00,15:50:00
MDDL3122,20171020-47-47688,47C - Erin Mills,16:50:00,17:30:00
MDDL5103,20171020-25-25608,25F - York University,15:00:00,16:50:00
MDDL5104,20171020-25-25411,25F - U of Waterloo,13:25:00,15:05:00
MDDL5104,20171020-25-25648,25F - York University,15:30:00,17:25:00
MDDL5105,20171020-25-25431,25F - U of Waterloo,13:55:00,15:35:00
MDDL5105,20171020-25-25668,25F - York University,16:00:00,17:55:00
MDDL5106,20171020-25-25441,25F - U of Waterloo,14:25:00,16:10:00
MDDL5106,20171020-25-25688,25F - York University,16:30:00,18:30:00
MDDL5151,20171020-51-51080,51 - York U,06:05:00,07:20:00
MDDL5151,20171020-51-51121,51 - Pickering GO,07:40:00,09:05:00
MDDL5151,20171020-51-51410,51 - York U,10:00:00,11:20:00
MDDL5151,20171020-51-51311,51 - Pickering GO,11:40:00,12:55:00
MDDL5152,20171020-52-52041,52 - Oshawa Terminal,06:45:00,08:15:00
MDDL5152,20171020-52-52360,52 - York U,09:00:00,10:25:00
MDDL5153,20171020-54-54134,54C - York U,07:10:00,07:45:00
MDDL5154,20171020-51-51083,51C - U of T Scarboro,07:05:00,07:50:00
MDDL5154,20171020-51-51242,51A - York U,08:25:00,09:05:00
MDDL5160,20171020-51-51821,51 - Pickering GO,19:10:00,20:25:00
MDDL5160,20171020-51-51960,51 - York U,21:05:00,22:20:00
MDDL5160,20171020-54-54931,54 - Mount Joy GO,22:30:00,23:10:00
MDDL9101,20171020-91-91061,91 - Oshawa GO,05:47:00,06:27:00
MDDL9101,20171020-96-96112,96A - Scarboro Term,06:45:00,07:40:00
MDDL9101,20171020-93-93201,93 - UOIT/D.C.,08:15:00,08:55:00
MDDL9101,20171020-93-93281,93 - UOIT/D.C.,10:15:00,10:50:00
MDDL9101,20171020-93-93320,93 - Scarboro Term,11:10:00,11:45:00
MDDL9101,20171020-93-93361,93 - UOIT/D.C.,12:15:00,12:50:00
MDDL9102,20171020-96-96072,96A - Scarboro Term,05:55:00,06:40:00
MDDL9102,20171020-93-93141,93 - UOIT/D.C.,07:15:00,07:55:00
MDDL9103,20171020-52-52130,52 - York U,06:25:00,07:55:00
MDDL9103,20171020-52-52141,52 - Oshawa Terminal,08:15:00,09:40:00
MDDL9104,20171020-52-52170,52 - York U,06:50:00,08:25:00
MDDL9104,20171020-52-52151,52 - Oshawa Terminal,08:45:00,10:10:00
MDDL9104,20171020-52-52490,52 - York U,11:00:00,12:25:00
MDDL9108,20171020-51-51990,51 - York U,22:40:00,23:50:00
MDDL9108,20171020-51-51951,51 - Pickering GO,24:10:00,25:10:00
MDDL9109,20171020-52-52680,52 - York U,15:20:00,16:55:00
MDDL9109,20171020-52-52681,52 - Oshawa Terminal,17:15:00,18:55:00
MDDL9109,20171020-52-52850,52 - York U,19:30:00,20:55:00
MDDL9109,20171020-52-52891,52 - Oshawa Terminal,21:45:00,23:00:00
MDDL9110,20171020-93-93610,93 - Scarboro Term,17:10:00,17:50:00
MDDL9110,20171020-96-96643,96A - Oshawa GO,18:10:00,18:55:00
MDDL9110,20171020-96-96720,96B - Finch Terminal,19:30:00,20:30:00
MDDL9110,20171020-96-96781,96B - Oshawa GO,21:05:00,22:05:00
MDDL9110,20171020-96-96830,96B - Finch Terminal,22:30:00,23:30:00
MDDL9110,20171020-96-96881,96B - Oshawa GO,24:05:00,25:05:00
MDDL9110,20171020-90-90970,90 - Newcastle,25:19:00,26:04:00
MDDS1101,20171020-47-47105,47H - McMaster U,07:33:00,08:05:00
MDDS1101,20171020-15-15340,15A - Aldershot GO,08:36:00,08:51:00
MDDS1101,20171020-15-15161,15A - McMaster U,09:29:00,09:44:00
MDDS2305,20171020-30-30180,30 - Bramalea GO,07:41:00,09:01:00
MDDS2305,20171020-30-30261,30 - Kitchener GO,09:40:00,10:50:00
MDDS2305,20171020-30-30350,30 - Bramalea GO,11:46:00,13:01:00
MDDS2305,20171020-30-30421,30 - Kitchener GO,13:38:00,14:48:00
MDDS2305,20171020-25-25674,25B - Square One,16:00:00,17:20:00
MDDS2306,20171020-30-30301,30 - Kitchener GO,10:33:00,11:43:00
MDDS2307,20171020-25-25450,25 - Square One,12:20:00,14:15:00
MDDS2307,20171020-25-25461,25 - U of Waterloo,14:40:00,16:35:00
MDDS2307,20171020-25-25750,25 - Square One,18:15:00,20:15:00
MDDS2307,20171020-25-25771,25 - U of Waterloo,20:40:00,22:30:00
MDDS2308,20171020-30-30390,30 - Bramalea GO,12:46:00,14:01:00
MDDS2308,20171020-30-30461,30 - Kitchener GO,14:38:00,15:53:00
MDDS2308,20171020-30-30570,30 - Bramalea GO,16:15:00,17:40:00
MDDS2308,20171020-45-45701,45 - Streetsville GO,19:00:00,19:55:00
MDDS2308,20171020-30-30801,30 - Kitchener GO,21:35:00,22:40:00
MDDS2309,20171020-25-25490,25 - Square One,13:20:00,15:15:00
MDDS3102,20171020-25-25754,25B - Square One,18:05:00,19:20:00
MDDS3103,20171020-47-47181,47B - McMaster U,08:30:00,09:05:00
MDDS3103,20171020-47-47285,47C - McMaster U,10:43:00,11:18:00
MDDS3103,20171020-47-47442,47B - Square One,12:30:00,13:05:00
MDDS3103,20171020-25-25421,25 - U of Waterloo,13:40:00,15:35:00
MDDS3103,20171020-25-25690,25 - Square One,16:45:00,18:50:00
MDDS3104,20171020-25-25582,25C - Square One,14:45:00,16:05:00
MDDS3104,20171020-25-25581,25 - U of Waterloo,16:40:00,18:45:00
MDDS3104,20171020-25-25832,25C - Square One,20:25:00,21:35:00
MDDS3105,20171020-25-25650,25 - Square One,15:45:00,17:50:00
MDDS3105,20171020-25-25834,25B - Square One,20:15:00,21:20:00
MDDS5103,20171020-48-48031,48 - U of Guelph,05:35:00,07:15:00
MDDS5103,20171020-45-45272,45A - York U,09:10:00,09:45:00
MDDS5103,20171020-45-45332,45A - York U,10:45:00,11:15:00
MDDS5103,20171020-25-25371,25F - U of Waterloo,12:25:00,14:00:00
MDDS5103,20171020-25-25578,25F - York University,14:30:00,16:15:00
MDDS5151,20171020-51-51120,51 - York U,06:25:00,07:50:00
MDDS5151,20171020-51-51141,51 - Pickering GO,08:10:00,09:30:00
MDDS5151,20171020-51-51414,51B - York U,09:50:00,10:40:00
MDDS5152,20171020-51-51244,51B - York U,07:20:00,08:15:00
MDDS5152,20171020-54-54310,54 - York U,09:20:00,10:10:00
MDDS5153,20171020-51-51585,51B - Pickering GO,16:10:00,17:05:00
MDDS5153,20171020-51-51830,51 - York U,17:55:00,19:20:00
MDDS5153,20171020-51-51861,51 - Pickering GO,20:10:00,21:20:00
MDDS5153,20171020-51-51970,51 - York U,21:40:00,22:50:00
MDDS5153,20171020-51-51931,51 - Pickering GO,23:10:00,24:15:00
oshaw001,20171020-90-90001,90B - Union Station,03:55:00,05:00:00
oshaw001,20171020-90-90052,90C - Newcastle,05:30:00,07:15:00
oshaw001,20171020-91-91111,91 - Oshawa GO,07:38:00,08:18:00
oshaw001,20171020-90-90360,90 - Newcastle,08:54:00,09:44:00
oshaw001,20171020-90-90191,90 - Oshawa GO,09:58:00,10:53:00
oshaw001,20171020-90-90480,90 - Newcastle,11:24:00,12:14:00
oshaw004,20171020-90-90500,90 - Newcastle,11:49:00,12:39:00
oshaw004,20171020-90-90301,90 - Oshawa GO,12:58:00,13:53:00
oshaw005,20171020-92-92030,92 - Yorkdale Term,04:45:00,06:00:00
oshaw005,20171020-92-92091,92 - Oshawa Terminal,06:20:00,07:35:00
oshaw005,20171020-92-92220,92 - Yorkdale Term,08:25:00,09:55:00
oshaw005,20171020-92-92291,92 - Oshawa Terminal,10:20:00,11:40:00
oshaw006,20171020-92-92040,92 - Yorkdale Term,05:15:00,06:30:00
oshaw006,20171020-92-92121,92 - Oshawa Terminal,06:50:00,08:10:00
oshaw006,20171020-92-92230,92 - Yorkdale Term,08:55:00,10:25:00
oshaw006,20171020-92-92311,92 - Oshawa Terminal,10:50:00,12:10:00
oshaw007,20171020-90-90041,90A - Oshawa GO,05:28:00,06:18:00
oshaw007,20171020-52-52210,52 - York U,07:20:00,08:55:00
oshaw007,20171020-52-52171,52 - Oshawa Terminal,09:15:00,10:40:00
oshaw007,20171020-92-92330,92 - Yorkdale Term,11:25:00,12:50:00
oshaw007,20171020-92-92401,92 - Oshawa Terminal,13:20:00,14:40:00
oshaw008,20171020-92-92050,92 - Yorkdale Term,05:30:00,06:50:00
oshaw013,20171020-51-51282,51A - York U,09:00:00,09:40:00
oshaw013,20171020-51-51251,51 - Pickering GO,10:10:00,11:20:00
oshaw013,20171020-51-51520,51 - York U,12:00:00,13:20:00
oshaw013,20171020-51-51381,51 - Pickering GO,13:40:00,14:55:00
oshaw014,20171020-90-90081,90A - Oshawa GO,06:23:00,07:18:00
oshaw014,20171020-96-96180,96 - Finch Terminal,07:50:00,09:20:00
oshaw015,20171020-91-91091,91 - Oshawa GO,06:47:00,07:27:00
oshaw016,20171020-92-92092,92A - Finch Terminal,06:40:00,07:55:00
oshaw016,20171020-65-65290,65 - Union Station,09:00:00,10:25:00
oshaw017,20171020-92-92110,92 - Yorkdale Term,06:40:00,08:20:00
oshaw017,20171020-92-92231,92 - Oshawa Terminal,08:45:00,10:10:00
oshaw017,20171020-92-92310,92 - Yorkdale Term,10:55:00,12:20:00
oshaw017,20171020-92-92391,92 - Oshawa Terminal,12:50:00,14:10:00
oshaw018,20171020-92-92112,92A - Finch Terminal,06:54:00,08:10:00
oshaw019,20171020-96-96114,96C - Finch Terminal,07:00:00,08:00:00
oshaw019,20171020-61-61261,61 - Gormley GO,09:40:00,10:40:00
oshaw026,20171020-96-96525,96A - Oshawa GO,16:10:00,17:05:00
oshaw026,20171020-90-90720,90A - Bowmanville,17:27:00,18:22:00
oshaw027,20171020-90-90560,90 - Newcastle,13:19:00,14:09:00
oshaw027,20171020-90-90411,90 - Oshawa GO,14:26:00,15:21:00
oshaw027,20171020-90-90660,90 - Newcastle,15:49:00,16:49:00
oshaw027,20171020-90-90651,90 - Oshawa GO,17:28:00,18:23:00
oshaw027,20171020-91-91780,91 - Newcastle,18:57:00,19:37:00
oshaw028,20171020-88-88560,88 - Trent U,13:19:00,14:49:00
oshaw028,20171020-88-88491,88 - Oshawa GO,15:23:00,17:03:00
oshaw029,20171020-92-92410,92 - Yorkdale Term,13:25:00,14:50:00
oshaw029,20171020-92-92481,92 - Oshawa Terminal,15:15:00,16:50:00
oshaw029,20171020-92-92620,92 - Yorkdale Term,17:25:00,18:50:00
oshaw029,20171020-92-92701,92 - Oshawa Terminal,19:15:00,20:40:00
oshaw030,20171020-88-88471,88 - Oshawa GO,14:38:00,16:18:00
oshaw030,20171020-96-96590,96B - Finch Terminal,17:00:00,18:15:00
oshaw030,20171020-96-96681,96B - Oshawa GO,18:35:00,19:45:00
oshaw035,20171020-92-92483,92A - Ajax,15:05:00,16:11:00
oshaw035,20171020-92-92633,92A - Ajax,17:33:00,18:42:00
oshaw036,20171020-90-90620,90 - Newcastle,14:49:00,15:49:00
oshaw036,20171020-90-90571,90 - Oshawa GO,16:26:00,17:26:00
oshaw036,20171020-90-90740,90 - Newcastle,17:59:00,18:54:00
oshaw036,20171020-90-90791,90 - Oshawa GO,19:33:00,20:23:00
oshaw036,20171020-52-52880,52 - York U,21:05:00,22:25:00
oshaw036,20171020-52-52921,52 - Oshawa Terminal,22:45:00,24:00:00
oshaw037,20171020-92-92470,92 - Yorkdale Term,14:55:00,16:25:00
oshaw037,20171020-92-92591,92 - Oshawa Terminal,16:55:00,18:40:00
oshaw037,20171020-92-92720,92 - Yorkdale Term,19:35:00,20:50:00
oshaw037,20171020-92-92791,92 - Oshawa Terminal,21:20:00,22:35:00
oshaw038,20171020-92-92543,92A - Ajax,15:53:00,17:07:00
oshaw039,20171020-96-96521,96D - Oshawa GO,15:45:00,16:55:00
oshaw040,20171020-92-92500,92 - Yorkdale Term,15:25:00,16:55:00
oshaw040,20171020-92-92631,92 - Oshawa Terminal,17:40:00,19:20:00
oshaw045,20171020-90-90841,90 - Oshawa GO,20:33:00,21:23:00
oshaw045,20171020-90-90870,90 - Newcastle,21:49:00,22:34:00
oshaw046,20171020-90-90682,90D - Bowmanville P+R,16:31:00,16:56:00
oshaw046,20171020-52-52820,52 - York U,17:55:00,19:25:00
oshaw046,20171020-52-52831,52 - Oshawa Terminal,19:45:00,21:05:00
oshaw046,20171020-92-92820,92 - Yorkdale Term,22:10:00,23:20:00
oshaw046,20171020-92-92871,92 - Oshawa Terminal,23:50:00,25:00:00
oshaw046,20171020-90-90990,90B - Oshawa GO,26:20:00,27:15:00
oshaw047,20171020-70-70483,70E - Mount Joy GO,14:57:00,15:17:00
oshaw047,20171020-92-92613,92A - Ajax,17:13:00,18:27:00
oshaw048,20171020-96-96585,96A - Oshawa GO,17:10:00,18:05:00
oshaw048,20171020-96-96670,96B - Finch Terminal,18:30:00,19:35:00
oshaw048,20171020-96-96741,96B - Oshawa GO,20:05:00,21:05:00
oshaw048,20171020-96-96800,96B - Finch Terminal,21:30:00,22:30:00
oshaw048,20171020-96-96851,96B - Oshawa GO,23:05:00,24:05:00
oshaw048,20171020-90-90950,90 - Newcastle,24:19:00,25:04:00
steep005,20171020-21-21094,21M - Union Station,05:55:00,06:25:00
steep005,20171020-31-31221,31 - U of Guelph,07:20:00,10:15:00
steep005,20171020-33-33400,33 - York Mills Term,11:30:00,13:55:00
steep006,20171020-40-40061,40 - Hamilton GO,05:45:00,07:20:00
steep006,20171020-40-40180,40 - Richmond Hill Ctr,07:40:00,09:20:00
steep007,20171020-46-46051,46 - Oakville GO,05:45:00,07:00:00
steep007,20171020-46-46230,46 - York U,07:20:00,08:55:00
steep007,20171020-46-46251,46 - Oakville GO,09:15:00,10:35:00
steep007,20171020-46-46390,46 - York U,11:30:00,12:55:00
steep008,20171020-47-47071,47 - Hamilton GO,06:00:00,07:45:00
steep008,20171020-16-16300,16 - Union Station,08:20:00,09:45:00
steep008,20171020-21-21291,21H - Square One,10:20:00,11:10:00
steep008,20171020-47-47496,47F - York U,13:40:00,14:50:00
steep009,20171020-46-46081,46 - Oakville GO,06:15:00,07:35:00
steep009,20171020-46-46270,46 - York U,08:20:00,09:55:00
steep009,20171020-46-46291,46 - Oakville GO,10:15:00,11:30:00
steep014,20171020-31-31660,31A - Union Station,16:15:00,19:20:00
steep014,20171020-21-21721,21J - Square One,19:40:00,20:25:00
steep015,20171020-40-40391,40 - Hamilton GO,12:45:00,14:20:00
steep015,20171020-40-40500,40 - Richmond Hill Ctr,15:15:00,16:55:00
steep015,20171020-40-40611,40 - Hamilton GO,17:15:00,18:55:00
steep015,20171020-18-18810,18 - Aldershot GO,19:31:00,19:46:00
steep015,20171020-18-18781,18E - West Harbour GO,19:59:00,20:21:00
steep015,20171020-18-18860,18 - Aldershot GO,21:01:00,21:16:00
steep015,20171020-18-18861,18 - Hamilton GO,21:29:00,21:44:00
steep016,20171020-16-16570,16 - Union Station,13:50:00,14:55:00
steep016,20171020-32-32461,32 - Trinity Common,16:00:00,17:20:00
steep016,20171020-33-33670,33A - York Mills Term,18:10:00,19:05:00
steep017,20171020-34-34401,34 - Pearson Airport,13:00:00,13:35:00
steep017,20171020-34-34430,34 - Finch Terminal,13:50:00,14:20:00
steep017,20171020-34-34481,34 - Pearson Airport,15:00:00,15:40:00
steep017,20171020-34-34560,34 - Finch Terminal,16:20:00,17:10:00
steep021,20171020-21-21921,21H - Square One,25:20:00,26:00:00
steep022,20171020-27-27611,27B - Meadowvale GO,17:25:00,18:15:00
steep022,20171020-27-27700,27F - Finch Terminal,19:00:00,20:00:00
steep022,20171020-27-27741,27F - Meadowvale GO,20:15:00,21:05:00
steep022,20171020-27-27820,27F - Finch Terminal,22:00:00,22:50:00
steep022,20171020-27-27851,27F - Meadowvale GO,23:15:00,24:05:00
steep023,20171020-21-21717,21M - Dixie GO,19:30:00,19:55:00
steep023,20171020-21-21781,21H - Square One,21:05:00,21:55:00
steep024,20171020-21-21735,21B - Milton GO,19:45:00,20:50:00
steep024,20171020-21-21850,21 - Union Station,21:25:00,23:15:00
steep024,20171020-21-21871,21H - Square One,23:50:00,24:30:00
steep024,20171020-18-18981,18C - Hamilton GO,26:00:00,27:30:00
steep025,20171020-40-40711,40 - Hamilton GO,19:15:00,20:50:00
steep025,20171020-40-40790,40 - Richmond Hill Ctr,21:20:00,22:45:00
steep025,20171020-40-40861,40 - Hamilton GO,23:15:00,24:45:00
steep025,20171020-40-40920,40 - Richmond Hill Ctr,25:20:00,26:45:00
steep201,20171020-63-63060,63 - Union Station,04:50:00,05:50:00
steep201,20171020-51-51210,51 - York U,07:15:00,08:50:00
steep201,20171020-51-51191,51 - Pickering GO,09:10:00,10:25:00
steep201,20171020-51-51480,51 - York U,11:00:00,12:20:00
steep202,20171020-51-51020,51 - York U,05:10:00,06:20:00
steep202,20171020-51-51051,51 - Pickering GO,06:40:00,07:55:00
steep202,20171020-51-51280,51 - York U,08:20:00,09:50:00
steep202,20171020-51-51271,51 - Pickering GO,10:40:00,11:50:00
steep202,20171020-51-51530,51 - York U,12:30:00,13:50:00
steep203,20171020-92-92021,92 - Oshawa Terminal,04:50:00,06:00:00
steep203,20171020-92-92090,92 - Yorkdale Term,06:25:00,08:00:00
steep203,20171020-65-65312,65C - Union Station,09:52:00,10:43:00
steep204,20171020-61-61060,61D - Union Station,05:10:00,05:50:00
steep204,20171020-51-51214,51B - York U,07:05:00,07:55:00
steep204,20171020-51-51374,51B - York U,09:20:00,10:10:00
steep205,20171020-71-71052,71F - Union Station,05:13:00,05:50:00
steep213,20171020-51-51735,51B - Pickering GO,17:40:00,18:40:00
steep214,20171020-54-54550,54 - York U,13:20:00,14:10:00
steep214,20171020-54-54441,54 - Mount Joy GO,14:30:00,15:20:00
steep215,20171020-61-61400,61 - Union Station,12:05:00,13:10:00
steep215,20171020-63-63431,63 - King City GO,13:50:00,15:00:00
steep215,20171020-67-67541,67 - Woodbine/404,16:08:00,17:28:00
steep215,20171020-71-71720,71C - Union Station,18:30:00,19:45:00
steep215,20171020-63-63751,63 - King City GO,20:20:00,21:25:00
steep216,20171020-65-65421,65B - East Gwillimbury GO,13:30:00,14:40:00
steep216,20171020-65-65550,65 - Union Station,15:00:00,16:15:00
steep217,20171020-51-51361,51 - Pickering GO,13:10:00,14:25:00
steep217,20171020-51-51650,51 - York U,14:50:00,16:20:00
steep217,20171020-51-51641,51 - Pickering GO,16:40:00,18:15:00
steep217,20171020-51-51890,51 - York U,19:00:00,20:20:00
steep218,20171020-51-51570,51 - York U,13:30:00,14:50:00
steep218,20171020-51-51491,51 - Pickering GO,15:10:00,16:35:00
steep224,20171020-65-65813,65A - Newmarket Term,21:10:00,22:15:00
steep224,20171020-65-65880,65 - Union Station,23:00:00,24:05:00
steep224,20171020-63-63921,63 - King City GO,25:20:00,26:15:00
steep225,20171020-51-51553,51A - Scarborough Term,15:35:00,16:10:00
steep225,20171020-51-51772,51C - York U,17:02:00,17:57:00
steep225,20171020-65-65801,65B - East Gwillimbury GO,21:30:00,22:30:00
steep226,20171020-92-92521,92 - Oshawa Terminal,15:40:00,17:20:00
steep226,20171020-92-92650,92 - Yorkdale Term,18:00:00,19:20:00
steep226,20171020-92-92731,92 - Oshawa Terminal,19:50:00,21:10:00
steep226,20171020-92-92800,92 - Yorkdale Term,21:40:00,22:50:00
steep227,20171020-96-96523,96C - Ajax GO,15:40:00,16:30:00
steep227,20171020-92-92653,92A - Ajax,17:53:00,19:02:00
steep227,20171020-63-63771,63 - King City GO,20:50:00,21:55:00
steep227,20171020-63-63861,63 - King City GO,23:20:00,24:25:00
steep228,20171020-92-92571,92 - Oshawa Terminal,16:35:00,18:20:00
steep228,20171020-92-92700,92 - Yorkdale Term,19:00:00,20:20:00
steep232,20171020-70-70833,70E - Mount Joy GO,22:22:00,22:42:00
steep233,20171020-70-70793,70E - Mount Joy GO,21:12:00,21:32:00
steep233,20171020-71-71851,71C - Lincolnville GO,23:10:00,24:15:00
strvl001,20171020-18-18022,18H - Union Station,04:55:00,05:45:00
strvl001,20171020-32-32152,32B - York Mills Term,07:10:00,08:20:00
strvl001,20171020-21-21332,21E - Union Station,10:10:00,11:25:00
strvl001,20171020-21-21353,21D - Lisgar GO,11:50:00,13:00:00
strvl002,20171020-21-21072,21E - Union Station,05:00:00,05:55:00
strvl002,20171020-19-19150,19 - Finch Terminal,07:20:00,08:30:00
strvl002,20171020-19-19231,19 - Square One,08:50:00,10:00:00
strvl002,20171020-21-21320,21J - Union Station,10:20:00,11:10:00
strvl003,20171020-21-21060,21T - Union Station,05:10:00,05:45:00
strvl003,20171020-19-19110,19 - Finch Terminal,06:40:00,07:40:00
strvl003,20171020-27-27211,27F - Meadowvale GO,08:15:00,09:25:00
strvl003,20171020-27-27280,27F - Finch Terminal,10:00:00,10:55:00
strvl003,20171020-27-27331,27F - Meadowvale GO,11:15:00,12:10:00
strvl004,20171020-21-21082,21E - Union Station,05:20:00,06:15:00
strvl004,20171020-21-21121,21H - Square One,06:50:00,07:35:00
strvl004,20171020-19-19200,19 - Finch Terminal,08:10:00,09:20:00
strvl006,20171020-21-21090,21J - Union Station,05:45:00,06:30:00
strvl006,20171020-31-31191,31H - Brampton Term,06:50:00,08:00:00
strvl006,20171020-32-32260,32 - York Mills Term,09:00:00,10:10:00
strvl007,20171020-21-21084,21L - Union Station,05:50:00,06:25:00
strvl007,20171020-31-31241,31H - Brampton Term,07:50:00,09:10:00
strvl007,20171020-21-21328,21C - Union Station,10:10:00,11:00:00
strvl008,20171020-21-21080,21G - Union Station,05:40:00,06:15:00
