block_id,trip_id,trip_headsign,departure_time,arrival_time
hamlt006,20170620-18-18191,18 - Hamilton GO,10:34:00,10:49:00
hamlt006,20170620-18-18460,18 - Aldershot GO,11:01:00,11:16:00
hamlt006,20170620-18-18221,18 - Hamilton GO,11:29:00,11:44:00
hamlt006,20170620-16-16500,16 - Union Station,12:00:00,13:05:00
hamlt006,20170620-16-16381,16 - Hamilton GO,13:30:00,14:40:00
hamlt006,20170620-18-18650,18 - Aldershot GO,15:29:00,15:46:00
hamlt006,20170620-18-18491,18E - West Harbour GO,15:59:00,16:29:00
hamlt006,20170620-18-18720,18 - Aldershot GO,16:59:00,17:16:00
hamlt006,20170620-18-18581,18 - Hamilton GO,17:26:00,17:48:00
hamlt007,20170620-16-16440,16 - Union Station,10:40:00,11:45:00
hamlt007,20170620-21-21371,21H - Square One,12:20:00,13:15:00
hamlt007,20170620-21-21460,21H - Union Station,13:50:00,14:50:00
hamlt007,20170620-16-16461,16 - Hamilton GO,15:10:00,16:50:00
hamlt007,20170620-18-18730,18 - Aldershot GO,17:29:00,17:46:00
hamlt007,20170620-18-18641,18 - Hamilton GO,17:56:00,18:18:00
hamlt007,20170620-18-18790,18 - Aldershot GO,19:01:00,19:16:00
hamlt008,20170620-15-15590,15A - Aldershot GO,14:03:00,14:16:00
hamlt008,20170620-15-15630,15A - Aldershot GO,15:00:00,15:13:00
hamlt008,20170620-15-15670,15A - Aldershot GO,15:57:00,16:10:00
hamlt008,20170620-40-40622,40A - Square One,17:00:00,17:45:00
hamlt008,20170620-21-21720,21H - Union Station,18:50:00,20:00:00
hamlt008,20170620-21-21761,21H - Square One,20:35:00,21:25:00
hamlt008,20170620-21-21840,21H - Union Station,21:55:00,22:45:00
hamlt008,20170620-16-16901,16 - Hamilton GO,23:00:00,24:00:00
hamlt009,20170620-16-16600,16 - Union Station,14:30:00,15:40:00
hamlt009,20170620-16-16521,16 - Hamilton GO,16:10:00,18:00:00
hamlt009,20170620-16-16780,16 - Union Station,18:30:00,19:50:00
hamlt009,20170620-21-21753,21B - Milton GO,20:15:00,21:20:00
hamlt009,20170620-24-24821,24 - Cambridge Term,22:05:00,22:50:00
hamlt010,20170620-15-15371,15 - Brantford Term,14:29:00,15:24:00
hamlt010,20170620-15-15690,15 - Aldershot GO,15:51:00,16:46:00
hamlt010,20170620-15-15571,15A - McMaster U,16:56:00,17:14:00
hamlt010,20170620-18-18770,18 - Aldershot GO,18:31:00,18:46:00
hamlt010,20170620-18-18721,18E - West Harbour GO,18:56:00,19:18:00
hamlt010,20170620-15-15830,15A - Aldershot GO,20:03:00,20:16:00
hamlt010,20170620-15-15860,15A - Aldershot GO,21:03:00,21:16:00
hamlt010,20170620-15-15861,15A - McMaster U,21:29:00,21:44:00
hamlt010,20170620-15-15880,15A - Aldershot GO,22:03:00,22:16:00
hamlt011,20170620-18-18630,18 - Aldershot GO,14:56:00,15:13:00
hamlt011,20170620-18-18451,18 - Hamilton GO,15:29:00,15:49:00
hamlt011,20170620-18-18690,18 - Aldershot GO,16:29:00,16:46:00
hamlt011,20170620-18-18571,18E - West Harbour GO,16:56:00,17:28:00
hamlt012,20170620-18-18411,18E - West Harbour GO,14:59:00,15:29:00
hamlt012,20170620-18-18670,18 - Aldershot GO,15:53:00,16:10:00
hamlt012,20170620-18-18541,18 - Hamilton GO,16:36:00,16:58:00
hamlt012,20170620-16-16740,16 - Union Station,17:30:00,19:10:00
hamlt012,20170620-16-16781,16 - Hamilton GO,19:40:00,20:50:00
hamlt012,20170620-47-47852,47A - Bramalea GO,21:40:00,22:32:00
hamlt012,20170620-16-16921,16 - Hamilton GO,23:45:00,24:45:00
hamlt013,20170620-40-40500,40 - Richmond Hill Ctr,15:15:00,16:55:00
hamlt013,20170620-40-40611,40 - Hamilton GO,17:15:00,19:05:00
hamlt013,20170620-18-18810,18 - Aldershot GO,19:31:00,19:46:00
hamlt013,20170620-18-18781,18E - West Harbour GO,19:59:00,20:21:00
hamlt013,20170620-18-18860,18 - Aldershot GO,21:01:00,21:16:00
hamlt013,20170620-18-18861,18 - Hamilton GO,21:29:00,21:44:00
hamlt013,20170620-47-47872,47A - Bramalea GO,22:15:00,23:07:00
hamlt014,20170620-47-47614,47B - Square One,15:20:00,16:00:00
hamlt014,20170620-21-21610,21H - Union Station,16:20:00,17:30:00
hamlt014,20170620-16-16661,16 - Hamilton GO,18:05:00,19:30:00
hamlt014,20170620-18-18840,18 - Aldershot GO,20:31:00,20:46:00
hamlt014,20170620-18-18841,18E - West Harbour GO,20:59:00,21:19:00
hamlt014,20170620-18-18880,18 - Aldershot GO,22:01:00,22:16:00
hamlt014,20170620-18-18881,18 - Hamilton GO,22:29:00,22:44:00
hamlt015,20170620-47-47660,47 - York U,15:55:00,18:10:00
hamlt015,20170620-47-47681,47 - Hamilton GO,18:30:00,20:15:00
hamlt015,20170620-18-18870,18 - Aldershot GO,21:31:00,21:46:00
hamlt015,20170620-18-18871,18E - West Harbour GO,21:59:00,22:19:00
hamlt015,20170620-16-16900,16 - Union Station,23:00:00,24:00:00
hamlt015,20170620-16-16941,16 - Hamilton GO,24:30:00,25:30:00
hamlt016,20170620-47-47642,47B - Square One,15:50:00,16:30:00
hamlt016,20170620-21-21640,21H - Union Station,16:50:00,18:05:00
hamlt016,20170620-16-16721,16 - Hamilton GO,18:50:00,20:05:00
hamlt016,20170620-16-16860,16 - Union Station,21:00:00,22:00:00
hamlt016,20170620-16-16891,16 - Hamilton GO,22:30:00,23:30:00
hamlt017,20170620-31-31580,31L - Union Station,16:45:00,17:55:00
hamlt017,20170620-16-16681,16 - Hamilton GO,18:20:00,19:45:00
hamlt017,20170620-47-47840,47 - York U,20:50:00,22:40:00
hamlt017,20170620-47-47851,47 - Hamilton GO,23:00:00,24:45:00
hamlt018,20170620-31-31775,31N - Bramalea Term,20:10:00,21:03:00
hamlt018,20170620-31-31851,31F - Georgetown GO,22:20:00,23:35:00
hamlt018,20170620-31-31910,31E - Union Station,24:30:00,26:05:00
hamlt018,20170620-18-18991,18C - Hamilton GO,26:30:00,28:00:00
hamlt019,20170620-40-40710,40 - Richmond Hill Ctr,19:20:00,20:50:00
hamlt019,20170620-40-40791,40 - Hamilton GO,21:15:00,22:45:00
hamlt019,20170620-40-40860,40 - Richmond Hill Ctr,23:25:00,24:45:00
hamlt019,20170620-40-40921,40 - Hamilton GO,25:15:00,26:40:00
hamlt020,20170620-18-18060,18 - Aldershot GO,05:03:00,05:18:00
hamlt020,20170620-18-18160,18 - Aldershot GO,06:03:00,06:18:00
hamlt020,20170620-18-18220,18 - Aldershot GO,07:01:00,07:18:00
hamlt020,20170620-18-18071,18 - Hamilton GO,07:24:00,07:44:00
hamlt020,20170620-18-18290,18 - Aldershot GO,08:04:00,08:21:00
hamlt020,20170620-18-18121,18 - Hamilton GO,08:34:00,08:54:00
hamlt020,20170620-16-16400,16 - Union Station,10:00:00,11:10:00
hamlt020,20170620-16-16301,16 - Hamilton GO,11:30:00,12:35:00
hamlt021,20170620-18-18090,18 - Aldershot GO,05:33:00,05:48:00
hamlt021,20170620-18-18170,18 - Aldershot GO,06:33:00,06:48:00
hamlt021,20170620-18-18250,18 - Aldershot GO,07:31:00,07:48:00
hamlt021,20170620-15-15121,15A - McMaster U,08:34:00,08:49:00
hamlt021,20170620-15-15161,15A - McMaster U,09:29:00,09:44:00
hamlt021,20170620-15-15191,15A - McMaster U,10:34:00,10:49:00
hamlt021,20170620-18-18490,18 - Aldershot GO,11:31:00,11:46:00
hamlt021,20170620-18-18241,18 - Hamilton GO,11:59:00,12:14:00
hamlt022,20170620-16-16120,16 - Union Station,05:40:00,06:50:00
hamlt022,20170620-16-16141,16 - Hamilton GO,07:30:00,08:50:00
hamlt022,20170620-16-16360,16 - Union Station,09:20:00,10:35:00
hamlt022,20170620-16-16281,16 - Hamilton GO,11:00:00,12:05:00
hamlt022,20170620-18-18530,18 - Aldershot GO,12:31:00,12:46:00
hamlt022,20170620-15-15281,15A - McMaster U,12:59:00,13:14:00
hamlt023,20170620-47-47170,47 - York U,05:40:00,07:40:00
hamlt023,20170620-47-47191,47 - Hamilton GO,08:00:00,09:55:00
hamlt023,20170620-47-47380,47 - York U,10:45:00,12:40:00
hamlt023,20170620-47-47401,47 - Hamilton GO,13:00:00,14:50:00
hamlt024,20170620-16-16200,16 - Union Station,06:35:00,08:10:00
hamlt024,20170620-16-16181,16 - Hamilton GO,08:30:00,09:45:00
hamlt025,20170620-16-16220,16 - Union Station,06:50:00,08:25:00
hamlt025,20170620-16-16201,16 - Hamilton GO,09:00:00,10:10:00
hamlt025,20170620-16-16460,16 - Union Station,11:00:00,12:05:00
hamlt025,20170620-16-16341,16 - Hamilton GO,12:30:00,13:35:00
hamlt026,20170620-16-16480,16 - Union Station,11:30:00,12:35:00
hamlt026,20170620-16-16361,16 - Hamilton GO,13:00:00,14:05:00
hamlt026,20170620-16-16620,16 - Union Station,15:00:00,16:15:00
hamlt026,20170620-16-16541,16 - Hamilton GO,16:30:00,18:20:00
hamlt027,20170620-47-47520,47 - York U,13:40:00,15:40:00
hamlt027,20170620-47-47541,47 - Hamilton GO,16:00:00,18:10:00
hamlt028,20170620-16-16501,16 - Hamilton GO,15:50:00,17:40:00
hamlt028,20170620-47-47760,47 - York U,18:45:00,20:40:00
hamlt028,20170620-47-47781,47 - Hamilton GO,21:00:00,22:45:00
hamlt029,20170620-47-47580,47 - York U,14:35:00,16:40:00
hamlt029,20170620-47-47601,47 - Hamilton GO,17:00:00,19:10:00
hamlt029,20170620-47-47800,47 - York U,19:50:00,21:40:00
hamlt029,20170620-47-47821,47 - Hamilton GO,22:00:00,23:45:00
hamlt030,20170620-47-47610,47 - York U,15:00:00,17:10:00
hamlt030,20170620-47-47631,47 - Hamilton GO,17:30:00,19:35:00
hamlt030,20170620-47-47820,47 - York U,20:20:00,22:10:00
hamlt030,20170620-47-47831,47 - Hamilton GO,22:30:00,24:15:00
hamlt031,20170620-47-47664,47B - Square One,16:15:00,16:55:00
hamlt031,20170620-47-47579,47B - McMaster U,17:30:00,18:15:00
hamlt032,20170620-40-40750,40 - Richmond Hill Ctr,20:20:00,21:50:00
hamlt032,20170620-40-40831,40 - Hamilton GO,22:15:00,23:45:00
hamlt032,20170620-40-40890,40 - Richmond Hill Ctr,24:25:00,25:45:00
hamlt032,20170620-40-40951,40 - Hamilton GO,26:15:00,27:40:00
linco001,20170620-71-71050,71A - Union Station,04:25:00,05:40:00
linco001,20170620-65-65141,65 - East Gwillimbury GO,07:10:00,08:35:00
linco001,20170620-65-65290,65 - Union Station,09:00:00,10:25:00
linco001,20170620-71-71321,71C - Lincolnville GO,11:10:00,12:20:00
linco002,20170620-71-71052,71F - Union Station,05:13:00,05:50:00
linco002,20170620-71-71171,71 - Uxbridge,07:40:00,09:25:00
linco002,20170620-71-71320,71A - Union Station,09:40:00,11:05:00
linco002,20170620-71-71341,71 - Uxbridge,11:40:00,13:15:00
linco003,20170620-70-70050,70B - Lincolnville GO,05:19:00,05:39:00
linco003,20170620-70-70120,70B - Lincolnville GO,06:38:00,06:58:00
linco003,20170620-70-70250,70A - Unionville GO,08:31:00,09:34:00
linco003,20170620-71-71322,71E - Union Station,10:15:00,11:00:00
linco003,20170620-71-71361,71C - Lincolnville GO,12:10:00,13:25:00
linco004,20170620-61-61090,61D - Union Station,05:40:00,06:20:00
linco004,20170620-71-71111,71C - Lincolnville GO,06:40:00,07:50:00
linco005,20170620-67-67110,67 - Finch Terminal,05:45:00,06:40:00
linco005,20170620-65-65270,65 - Union Station,08:10:00,09:45:00
linco005,20170620-71-71281,71C - Lincolnville GO,10:10:00,11:20:00
linco006,20170620-70-70090,70B - Lincolnville GO,05:59:00,06:19:00
linco006,20170620-70-70180,70B - Lincolnville GO,07:36:00,07:56:00
linco006,20170620-70-70252,70E - Unionville GO,09:06:00,09:34:00
linco006,20170620-71-71380,71D - Union Station,11:30:00,12:35:00
linco006,20170620-71-71421,71D - Lincolnville GO,13:20:00,14:30:00
linco007,20170620-92-92092,92A - Finch Terminal,06:40:00,07:55:00
linco007,20170620-61-61284,61A - Union Station,09:15:00,10:00:00
linco007,20170620-71-71301,71C - Lincolnville GO,10:40:00,11:50:00
linco007,20170620-71-71420,71D - Union Station,12:30:00,13:35:00
linco007,20170620-61-61441,61 - Gormley GO,14:10:00,15:25:00
linco008,20170620-54-54050,54 - York U,06:25:00,07:10:00
linco008,20170620-54-54071,54 - Mount Joy GO,07:30:00,08:15:00
linco008,20170620-54-54250,54 - York U,08:40:00,09:40:00
linco008,20170620-54-54241,54 - Mount Joy GO,10:00:00,10:45:00
linco009,20170620-54-54090,54 - York U,06:50:00,07:40:00
linco009,20170620-54-54111,54 - Mount Joy GO,08:00:00,08:45:00
linco009,20170620-54-54350,54 - York U,09:50:00,10:40:00
linco009,20170620-54-54281,54 - Mount Joy GO,11:00:00,11:45:00
linco009,20170620-54-54500,54 - York U,11:50:00,12:40:00
linco009,20170620-54-54361,54 - Mount Joy GO,13:00:00,13:45:00
linco010,20170620-71-71360,71D - Union Station,11:00:00,12:05:00
linco010,20170620-71-71391,71A - Uxbridge,12:50:00,14:20:00
linco011,20170620-54-54530,54 - York U,12:50:00,13:40:00
linco011,20170620-54-54401,54 - Mount Joy GO,14:00:00,14:45:00
linco011,20170620-54-54631,54 - Mount Joy GO,16:30:00,17:30:00
linco011,20170620-54-54810,54 - York U,17:50:00,18:40:00
linco011,20170620-54-54801,54 - Mount Joy GO,19:00:00,19:50:00
linco011,20170620-71-71791,71D - Lincolnville GO,21:25:00,22:25:00
linco012,20170620-71-71440,71C - Union Station,13:00:00,14:15:00
linco012,20170620-63-63471,63 - King City GO,14:50:00,16:05:00
linco013,20170620-71-71460,71C - Union Station,13:30:00,14:45:00
linco013,20170620-70-70535,70E - Mount Joy GO,15:53:00,16:18:00
linco014,20170620-54-54541,54 - Mount Joy GO,15:30:00,16:20:00
linco014,20170620-54-54750,54 - York U,16:50:00,17:40:00
linco014,20170620-54-54761,54 - Mount Joy GO,18:00:00,19:00:00
linco014,20170620-54-54900,54 - York U,19:55:00,20:40:00
linco014,20170620-54-54881,54 - Mount Joy GO,21:00:00,21:45:00
linco014,20170620-54-54960,54 - York U,22:00:00,22:40:00
linco014,20170620-54-54941,54 - Mount Joy GO,23:00:00,23:40:00
linco015,20170620-71-71520,71C - Union Station,14:30:00,15:50:00
linco015,20170620-67-67631,67 - Woodbine/404,17:38:00,18:58:00
linco015,20170620-70-70721,70B - Uxbridge,20:39:00,20:59:00
linco015,20170620-71-71840,71C - Union Station,21:40:00,22:45:00
linco015,20170620-71-71863,71F - Centennial GO,23:10:00,23:45:00
linco016,20170620-54-54630,54 - York U,14:50:00,15:40:00
linco016,20170620-54-54571,54 - Mount Joy GO,16:00:00,16:55:00
linco016,20170620-54-54780,54 - York U,17:20:00,18:10:00
linco016,20170620-54-54781,54 - Mount Joy GO,18:30:00,19:25:00
linco016,20170620-61-61781,61 - Gormley GO,21:10:00,22:15:00
linco016,20170620-63-63861,63 - King City GO,23:20:00,24:25:00
linco017,20170620-67-67541,67 - Woodbine/404,16:08:00,17:28:00
linco017,20170620-70-70641,70B - Uxbridge,18:45:00,19:05:00
linco019,20170620-70-70561,70B - Uxbridge,17:46:00,18:06:00
linco019,20170620-71-71750,71 - Union Station,18:45:00,20:15:00
linco019,20170620-71-71771,71A - Uxbridge,20:45:00,22:05:00
linco019,20170620-71-71880,71C - Union Station,23:10:00,24:15:00
linco019,20170620-71-71901,71C - Lincolnville GO,24:40:00,25:45:00
linco020,20170620-71-71640,71C - Union Station,16:25:00,18:00:00
linco020,20170620-71-71751,71D - Lincolnville GO,20:25:00,21:25:00
linco020,20170620-71-71850,71C - Union Station,22:10:00,23:15:00
linco020,20170620-71-71871,71 - Uxbridge,23:40:00,25:00:00
linco021,20170620-71-71720,71C - Union Station,18:30:00,19:45:00
linco021,20170620-71-71745,71D - Lincolnville GO,20:05:00,21:05:00
linco021,20170620-71-71841,71A - Uxbridge,22:50:00,24:05:00
linco021,20170620-71-71910,71C - Union Station,25:10:00,26:10:00
linco021,20170620-71-71961,71C - Lincolnville GO,26:40:00,27:40:00
linco022,20170620-71-71760,71C - Union Station,19:30:00,20:40:00
linco022,20170620-71-71781,71D - Lincolnville GO,21:05:00,22:05:00
MDDL9101,20170620-51-51161,51 - Pickering GO,08:40:00,10:00:00
MDDL9101,20170620-51-51450,51 - York U,10:30:00,11:50:00
MDDL9101,20170620-51-51321,51 - Pickering GO,12:10:00,13:25:00
MDDL9102,20170620-51-51120,51 - York U,06:25:00,07:50:00
MDDL9102,20170620-51-51141,51 - Pickering GO,08:10:00,09:30:00
MDDL9102,20170620-51-51410,51 - York U,10:00:00,11:20:00
MDDL9102,20170620-51-51311,51 - Pickering GO,11:40:00,12:55:00
MDDL9105,20170620-96-96150,96 - Finch Terminal,07:20:00,08:50:00
MDDL9105,20170620-96-96261,96B - Oshawa GO,09:35:00,10:35:00
MDDL9106,20170620-96-96380,96B - Finch Terminal,12:30:00,13:35:00
MDDL9106,20170620-96-96441,96B - Oshawa GO,14:05:00,15:10:00
MDDL9106,20170620-96-96500,96B - Finch Terminal,15:30:00,16:40:00
MDDL9106,20170620-96-96611,96D - Oshawa GO,17:10:00,18:20:00
MDDL9106,20170620-90-90780,90 - Newcastle,18:57:00,19:52:00
MDDL9108,20170620-96-96400,96B - Finch Terminal,13:00:00,14:05:00
MDDL9108,20170620-96-96461,96B - Oshawa GO,14:35:00,15:45:00
MDDS1201,20170620-12-12320,12 - Burlington Carpool,09:12:00,11:02:00
MDDS1201,20170620-12-12341,12 - Niagara Falls,11:34:00,13:29:00
MDDS1202,20170620-12-12140,12 - Burlington Carpool,05:19:00,06:54:00
MDDS1202,20170620-15-15071,15A - McMaster U,07:24:00,07:39:00
MDDS1202,20170620-15-15340,15A - Aldershot GO,08:36:00,08:51:00
MDDS1202,20170620-15-15400,15A - Aldershot GO,09:36:00,09:51:00
MDDS1202,20170620-15-15171,15A - McMaster U,10:04:00,10:19:00
MDDS1202,20170620-15-15440,15A - Aldershot GO,10:33:00,10:46:00
MDDS1203,20170620-12-12190,12 - Burlington Carpool,05:49:00,07:39:00
MDDS1203,20170620-12-12231,12 - Niagara Falls,08:39:00,10:34:00
MDDS1203,20170620-12-12400,12 - Burlington Carpool,11:12:00,13:02:00
MDDS1203,20170620-12-12421,12 - Niagara Falls,13:34:00,15:34:00
MDDS1204,20170620-12-12240,12 - Burlington Carpool,06:37:00,08:42:00
MDDS1204,20170620-12-12271,12 - Niagara Falls,09:39:00,11:34:00
MDDS1205,20170620-12-12280,12 - Burlington Carpool,08:12:00,10:07:00
MDDS1205,20170620-12-12311,12 - Niagara Falls,10:34:00,12:29:00
MDDS1206,20170620-12-12440,12 - Burlington Carpool,12:12:00,14:02:00
MDDS1206,20170620-12-12461,12 - Niagara Falls,14:34:00,16:34:00
MDDS1206,20170620-12-12700,12 - Burlington Carpool,17:12:00,19:02:00
MDDS1206,20170620-12-12721,12 - Niagara Falls,19:34:00,21:24:00
MDDS1207,20170620-12-12391,12 - Niagara Falls,12:34:00,14:29:00
MDDS1208,20170620-12-12490,12 - Burlington Carpool,13:04:00,14:59:00
MDDS1208,20170620-12-12521,12 - Niagara Falls,15:34:00,17:39:00
MDDS1208,20170620-12-12740,12 - Burlington Carpool,18:12:00,20:02:00
MDDS1208,20170620-12-12781,12 - Niagara Falls,20:34:00,22:24:00
MDDS1209,20170620-12-12540,12 - Burlington Carpool,14:02:00,16:07:00
MDDS1209,20170620-12-12601,12 - Niagara Falls,16:41:00,18:46:00
MDDS1209,20170620-12-12780,12 - Burlington Carpool,19:17:00,21:02:00
MDDS1209,20170620-12-12811,12 - Niagara Falls,21:34:00,23:24:00
MDDS1210,20170620-12-12560,12 - Burlington Carpool,15:02:00,17:07:00
MDDS1210,20170620-12-12651,12 - Niagara Falls,17:41:00,19:36:00
MDDS1210,20170620-12-12810,12 - Burlington Carpool,20:17:00,22:02:00
MDDS1210,20170620-12-12841,12 - Niagara Falls,22:34:00,24:24:00
MDDS1212,20170620-12-12660,12 - Burlington Carpool,16:02:00,18:07:00
MDDS1212,20170620-12-12671,12 - Niagara Falls,18:31:00,20:21:00
MDDS1212,20170620-12-12850,12 - Burlington Carpool,21:17:00,23:02:00
MDDS1212,20170620-12-12871,12 - Niagara Falls,23:34:00,25:24:00
MDDS2301,20170620-30-30020,30 - Bramalea GO,04:39:00,05:39:00
MDDS2301,20170620-30-30101,30 - Kitchener GO,06:30:00,07:35:00
MDDS2302,20170620-25-25140,25 - Square One,05:25:00,07:15:00
MDDS2302,20170620-25-25171,25 - U of Waterloo,07:40:00,09:35:00
MDDS2302,20170620-25-25370,25 - Square One,10:25:00,12:15:00
MDDS2302,20170620-25-25381,25 - U of Waterloo,12:40:00,14:30:00
MDDS2303,20170620-25-25200,25 - Square One,06:20:00,08:15:00
MDDS2303,20170620-25-25221,25 - U of Waterloo,08:40:00,10:35:00
MDDS2303,20170620-25-25410,25 - Square One,11:20:00,13:15:00
MDDS2304,20170620-25-25250,25 - Square One,07:15:00,09:15:00
MDDS2305,20170620-30-30180,30 - Bramalea GO,07:41:00,09:01:00
oshaw001,20170620-90-90360,90 - Newcastle,08:54:00,09:44:00
oshaw001,20170620-90-90191,90 - Oshawa GO,09:58:00,10:53:00
oshaw001,20170620-90-90480,90 - Newcastle,11:24:00,12:14:00
oshaw001,20170620-90-90281,90 - Oshawa GO,12:28:00,13:23:00
oshaw002,20170620-90-90011,90B - Union Station,04:15:00,05:20:00
oshaw002,20170620-96-96101,96B - Oshawa GO,06:35:00,07:35:00
oshaw002,20170620-90-90340,90 - Newcastle,08:24:00,09:14:00
oshaw002,20170620-90-90171,90 - Oshawa GO,09:28:00,10:23:00
oshaw002,20170620-90-90450,90 - Newcastle,10:54:00,11:44:00
oshaw002,20170620-90-90261,90 - Oshawa GO,11:58:00,12:53:00
oshaw003,20170620-92-92010,92 - Yorkdale Term,04:20:00,05:30:00
oshaw003,20170620-92-92061,92 - Oshawa Terminal,05:50:00,07:00:00
oshaw003,20170620-92-92170,92 - Yorkdale Term,07:50:00,09:30:00
oshaw003,20170620-92-92271,92 - Oshawa Terminal,09:50:00,11:10:00
oshaw004,20170620-90-90021,90A - Oshawa GO,04:32:00,05:22:00
oshaw004,20170620-96-96050,96 - Finch Terminal,05:40:00,06:40:00
oshaw004,20170620-96-96131,96B - Oshawa GO,07:05:00,08:05:00
oshaw004,20170620-90-90380,90 - Newcastle,09:24:00,10:14:00
oshaw004,20170620-90-90201,90 - Oshawa GO,10:28:00,11:23:00
oshaw004,20170620-90-90500,90 - Newcastle,11:49:00,12:39:00
oshaw004,20170620-90-90301,90 - Oshawa GO,12:58:00,13:53:00
oshaw005,20170620-92-92030,92 - Yorkdale Term,04:45:00,06:00:00
oshaw005,20170620-92-92091,92 - Oshawa Terminal,06:20:00,07:35:00
oshaw005,20170620-92-92220,92 - Yorkdale Term,08:25:00,09:55:00
oshaw005,20170620-92-92291,92 - Oshawa Terminal,10:20:00,11:40:00
oshaw006,20170620-96-96030,96B - Finch Terminal,05:00:00,06:00:00
oshaw006,20170620-96-96071,96B - Oshawa GO,06:05:00,07:05:00
oshaw006,20170620-96-96182,96A - Scarboro Term,07:45:00,08:40:00
oshaw006,20170620-71-71324,71F - Union Station,10:31:00,11:15:00
oshaw007,20170620-92-92040,92 - Yorkdale Term,05:15:00,06:30:00
oshaw007,20170620-92-92121,92 - Oshawa Terminal,06:50:00,08:10:00
oshaw007,20170620-92-92230,92 - Yorkdale Term,08:55:00,10:25:00
strvl025,20170620-27-27700,27F - Finch Terminal,19:00:00,20:00:00
DDH31026,20170620-45-45661,45 - Streetsville GO,18:00:00,19:05:00
DDH31027,20170620-46-46491,46 - Oakville GO,15:15:00,16:45:00
DDH31031,20170620-46-46751,46 - Oakville GO,20:15:00,21:25:00
DDH31031,20170620-46-46860,46 - York U,22:20:00,23:30:00
DDH31031,20170620-46-46881,46 - Oakville GO,24:00:00,25:10:00
DDH31032,20170620-48-48580,48B - York U,15:50:00,16:45:00
DDL21005,20170620-48-48670,48 - York U,16:20:00,18:15:00
DDL21005,20170620-48-48681,48 - U of Guelph,18:35:00,20:20:00
DDL21006,20170620-48-48250,48 - York U,07:10:00,09:15:00
DDL21006,20170620-48-48261,48 - U of Guelph,09:35:00,11:20:00
DDL21008,20170620-29-29550,29 - Square One,14:15:00,15:35:00
DDL21008,20170620-29-29471,29 - Guelph Central GO,16:20:00,17:45:00
DDL21008,20170620-29-29780,29 - Square One,18:10:00,19:35:00
DDL21008,20170620-29-29861,29 - Guelph Central GO,20:20:00,21:35:00
DDL51075,20170620-48-48031,48 - U of Guelph,05:35:00,07:15:00
DDL51075,20170620-29-29350,29 - Square One,08:10:00,09:35:00
DDL51075,20170620-29-29171,29 - Guelph Central GO,10:20:00,11:35:00
DDL51075,20170620-29-29490,29 - Square One,12:15:00,13:35:00
DDL51279,20170620-51-51570,51 - York U,13:30:00,14:50:00
DDL51279,20170620-51-51491,51 - Pickering GO,15:10:00,16:35:00
DDL51279,20170620-51-51800,51 - York U,17:20:00,18:50:00
DDL51279,20170620-51-51821,51 - Pickering GO,19:10:00,20:25:00
DDL51279,20170620-51-51960,51 - York U,21:05:00,22:20:00
haltn013,20170620-24-24200,24 - Milton GO,07:21:00,08:11:00
haltn014,20170620-27-27190,27 - Finch Terminal,07:25:00,09:15:00
haltn014,20170620-19-19271,19A - Square One,09:50:00,10:45:00
haltn015,20170620-21-21372,21R - Union Station,11:15:00,12:30:00
haltn015,20170620-21-21411,21H - Square One,13:10:00,14:05:00
haltn015,20170620-21-21520,21H - Union Station,14:50:00,15:50:00
haltn015,20170620-19-19611,19B - Square One,17:10:00,17:55:00
haltn015,20170620-21-21725,21B - Milton GO,19:30:00,20:40:00
haltn016,20170620-20-20390,20 - Oakville GO,12:31:00,13:11:00
haltn016,20170620-20-20421,20 - Milton GO,13:34:00,14:19:00
haltn016,20170620-20-20470,20 - Oakville GO,14:45:00,15:25:00
haltn016,20170620-20-20511,20 - Milton GO,15:34:00,16:24:00
haltn016,20170620-20-20640,20 - Oakville GO,17:26:00,18:11:00
haltn016,20170620-20-20681,20 - Milton GO,18:31:00,19:16:00
haltn016,20170620-24-24751,24 - Cambridge Term,20:17:00,21:07:00
haltn017,20170620-21-21432,21D - Union Station,12:40:00,14:00:00
DDL51401,20170620-54-54580,54 - York U,13:50:00,14:40:00
DDL51401,20170620-54-54481,54 - Mount Joy GO,15:00:00,15:50:00
DDL51401,20170620-54-54720,54 - York U,16:20:00,17:10:00
DDL51401,20170620-54-54721,54 - Mount Joy GO,17:30:00,18:35:00
DDL91001,20170620-90-90031,90 - Oshawa GO,05:07:00,05:57:00
DDL91001,20170620-96-96090,96D - Finch Terminal,06:20:00,07:25:00
DDL91001,20170620-96-96191,96B - Oshawa GO,08:00:00,09:10:00
DDL91001,20170620-96-96260,96B - Finch Terminal,09:30:00,10:35:00
DDL91001,20170620-96-96321,96B - Oshawa GO,11:05:00,12:05:00
DDL91002,20170620-81-81081,81A - Whitby GO,05:23:00,06:03:00
DDL91002,20170620-96-96094,96C - Finch Terminal,06:40:00,07:30:00
DDL91002,20170620-96-96221,96B - Oshawa GO,08:30:00,09:40:00
DDL91002,20170620-96-96300,96B - Finch Terminal,10:30:00,11:35:00
DDL91002,20170620-96-96361,96B - Oshawa GO,12:05:00,13:05:00
DDL91003,20170620-81-81111,81A - Whitby GO,05:44:00,06:24:00
DDL91003,20170620-96-96114,96C - Finch Terminal,07:05:00,08:00:00
DDL91003,20170620-96-96241,96B - Oshawa GO,09:00:00,10:05:00
DDL91004,20170620-91-91061,91 - Oshawa GO,05:47:00,06:27:00
